#ZeropointFile: y3a1_fgcm_all_v2_5_full_redux.fits
#AtmosphereFile: y3a1_fgcm_all_v2_5_atmospheres_StdAtm.fits
#FGCMVersion: 0.12.1
NVAR: 15
VARNAMES: ROW DES_SNID MJD EXPNUM PHASE zHD BAND MAGCOR FRACNEGFLUX FLUXCAL_MODEL CCDNUM FULL_CORRs gFlux rFlux iFlux zFlux
ROW: 1258940-56683.044-i 1258940 56683.044 277831 63.508 0.426 i -5.312e-04 0.000e+0 +1.810e+01 53 1 2.38587069511 8.97260284424 18.0973072052 17.1634292603
ROW: 1258940-56683.046-z 1258940 56683.046 277832 63.512 0.426 z -1.395e-02 0.000e+0 +1.716e+01 53 1 2.38587069511 8.97260284424 18.0973072052 17.1634292603
ROW: 1258940-56594.121-r 1258940 56594.121 247948 -25.414 0.426 r -2.168e-07 5.253e-02 +6.724e-01 53 0 14.6107559204 0.67244207859 1.14891505241 1.00551486015
ROW: 1258940-56594.123-i 1258940 56594.123 247949 -25.414 0.426 i -1.438e-03 3.409e-03 +1.149e+00 53 1 14.6107559204 0.67244207859 1.14891505241 1.00551486015
ROW: 1258940-56594.126-z 1258940 56594.126 247950 -25.410 0.426 z +0.000e+00 0.000e+0 +1.006e+00 53 1 14.6107559204 0.67244207859 1.14891505241 1.00551486015
ROW: 1258940-56690.065-g 1258940 56690.065 280313 70.531 0.426 g +1.707e-02 5.310e-01 +1.643e+00 53 1 1.64334273338 8.13346672058 16.1328697205 14.7407150269
ROW: 1258940-56690.068-r 1258940 56690.068 280314 70.531 0.426 r +1.754e-03 0.000e+0 +8.133e+00 53 1 1.64334273338 8.13346672058 16.1328697205 14.7407150269
ROW: 1258940-56690.070-i 1258940 56690.070 280315 70.535 0.426 i -4.257e-04 0.000e+0 +1.613e+01 53 1 1.64334273338 8.13346672058 16.1328697205 14.7407150269
ROW: 1258940-56690.072-z 1258940 56690.072 280316 70.535 0.426 z -4.392e-03 0.000e+0 +1.474e+01 53 1 1.64334273338 8.13346672058 16.1328697205 14.7407150269
ROW: 1262715-56635.198-r 1262715 56635.198 261983 -25.000 0.689 r -8.700e-03 5.792e-03 +5.711e+00 50 1 1.17592144012 5.71140766144 10.1682500839 10.0926446915
ROW: 1262715-56635.258-g 1262715 56635.258 262017 -24.941 0.689 g +0.000e+00 2.994e-02 +1.176e+00 50 1 1.17592144012 5.71140766144 10.1682500839 10.0926446915
ROW: 1262715-56636.055-z 1262715 56636.055 262224 -24.145 0.689 z +1.055e-03 0.000e+0 +1.009e+01 50 0 1.17592144012 5.71140766144 10.1682500839 10.0926446915
ROW: 1262715-56636.127-i 1262715 56636.127 262242 -24.070 0.689 i -1.528e-04 0.000e+0 +1.017e+01 50 0 1.17592144012 5.71140766144 10.1682500839 10.0926446915
ROW: 1262715-56641.074-z 1262715 56641.074 264512 -19.125 0.689 z +1.570e-04 0.000e+0 +2.468e+01 50 0 10.8796300888 5.71140766144 39.4838638306 24.6835422516
ROW: 1262715-56645.151-i 1262715 56645.151 266143 -15.047 0.689 i +1.257e-03 0.000e+0 +3.948e+01 50 1 10.8796300888 49.3304672241 39.4838638306 46.5515327454
ROW: 1262715-56646.067-g 1262715 56646.067 266518 -14.133 0.689 g -2.709e-02 2.147e-02 +1.088e+01 50 1 10.8796300888 49.3304672241 39.4838638306 46.5515327454
ROW: 1262715-56648.044-z 1262715 56648.044 267222 -12.156 0.689 z -1.498e-04 0.000e+0 +4.655e+01 50 0 10.8796300888 49.3304672241 52.4612045288 46.5515327454
ROW: 1262715-56648.209-r 1262715 56648.209 267307 -11.988 0.689 r +3.081e-04 0.000e+0 +4.933e+01 50 1 10.8796300888 49.3304672241 52.4612045288 46.5515327454
ROW: 1262715-56649.182-i 1262715 56649.182 267641 -11.016 0.689 i +2.103e-03 0.000e+0 +5.246e+01 50 1 10.8796300888 49.3304672241 52.4612045288 46.5515327454
ROW: 1262715-56653.062-g 1262715 56653.062 268293 -7.137 0.689 g +3.196e-08 0.000e+0 +1.643e+01 50 0 16.425863266 61.2911758423 63.9047050476 58.3290748596
ROW: 1262715-56653.176-z 1262715 56653.176 268337 -7.023 0.689 z -3.321e-04 0.000e+0 +5.833e+01 50 0 16.425863266 61.2911758423 63.9047050476 58.3290748596
ROW: 1262715-56655.051-r 1262715 56655.051 269150 -5.148 0.689 r -1.620e-03 0.000e+0 +6.129e+01 50 1 16.425863266 61.2911758423 63.9047050476 58.3290748596
ROW: 1262715-56656.062-i 1262715 56656.062 269544 -4.137 0.689 i -1.159e-03 0.000e+0 +6.390e+01 50 1 16.425863266 61.2911758423 63.9047050476 58.3290748596
ROW: 1262715-56660.131-g 1262715 56660.131 270953 -0.066 0.689 g -1.949e-02 0.000e+0 +1.345e+01 50 1 13.4492406845 58.0067977905 64.6293487549 64.9808654785
ROW: 1262715-56660.138-z 1262715 56660.138 270956 -0.063 0.689 z -6.689e-04 0.000e+0 +6.498e+01 50 0 13.4492406845 58.0067977905 64.6293487549 64.9808654785
ROW: 1262715-56661.170-i 1262715 56661.170 271229 0.973 0.689 i +3.227e-04 0.000e+0 +6.463e+01 50 1 13.4492406845 58.0067977905 64.6293487549 64.9808654785
ROW: 1262715-56662.060-r 1262715 56662.060 271500 1.859 0.689 r -2.615e-03 0.000e+0 +5.801e+01 50 1 13.4492406845 58.0067977905 64.6293487549 64.9808654785
ROW: 1262715-56667.144-g 1262715 56667.144 272801 6.945 0.689 g -2.035e-02 0.000e+0 +8.515e+00 50 1 8.51548290253 48.5954856873 58.0426445007 63.3609809875
ROW: 1262715-56667.153-z 1262715 56667.153 272805 6.953 0.689 z -1.582e-03 0.000e+0 +6.336e+01 50 1 8.51548290253 48.5954856873 58.0426445007 63.3609809875
ROW: 1262715-56668.048-z 1262715 56668.048 273067 7.848 0.689 z -1.185e-03 0.000e+0 +6.266e+01 50 1 8.51548290253 48.5954856873 58.0426445007 62.6627464294
ROW: 1262715-56668.142-i 1262715 56668.142 273091 7.941 0.689 i -3.358e-03 0.000e+0 +5.804e+01 50 1 8.51548290253 48.5954856873 58.0426445007 62.6627464294
ROW: 1262715-56668.179-r 1262715 56668.179 273109 7.980 0.689 r +8.668e-05 0.000e+0 +4.860e+01 50 1 8.51548290253 48.5954856873 58.0426445007 62.6627464294
ROW: 1262715-56675.126-z 1262715 56675.126 275276 14.926 0.689 z -2.262e-03 0.000e+0 +5.481e+01 50 0 4.09856462479 36.6446914673 47.0079116821 54.8110618591
ROW: 1262715-56675.176-i 1262715 56675.176 275289 14.977 0.689 i -2.943e-03 0.000e+0 +4.701e+01 50 1 4.09856462479 36.6446914673 47.0079116821 54.8110618591
ROW: 1262715-56675.200-r 1262715 56675.200 275295 15.000 0.689 r +2.328e-03 0.000e+0 +3.664e+01 50 1 4.09856462479 36.6446914673 47.0079116821 54.8110618591
ROW: 1262715-56676.082-g 1262715 56676.082 275622 15.883 0.689 g -2.327e-02 3.653e-02 +4.099e+00 50 1 4.09856462479 36.6446914673 47.0079116821 54.8110618591
ROW: 1262715-56682.109-z 1262715 56682.109 277617 21.910 0.689 z +3.928e-03 0.000e+0 +4.390e+01 50 1 3.37711024284 22.5627727509 35.3245429993 43.8957366943
ROW: 1262715-56682.155-i 1262715 56682.155 277628 21.957 0.689 i -2.304e-03 0.000e+0 +3.532e+01 50 0 3.37711024284 22.5627727509 35.3245429993 43.8957366943
ROW: 1262715-56683.067-g 1262715 56683.067 277841 22.867 0.689 g -1.283e-02 1.448e-02 +3.377e+00 50 1 3.37711024284 22.5627727509 35.3245429993 43.8957366943
ROW: 1262715-56683.108-r 1262715 56683.108 277856 22.910 0.689 r -1.704e-03 0.000e+0 +2.256e+01 50 1 3.37711024284 22.5627727509 35.3245429993 43.8957366943
ROW: 1262715-56687.145-g 1262715 56687.145 279483 26.945 0.689 g -9.783e-03 7.321e-02 +2.787e+00 50 1 2.78683447838 16.7665233612 24.918718338 35.6782798767
ROW: 1262715-56687.157-r 1262715 56687.157 279488 26.957 0.689 r +4.282e-03 0.000e+0 +1.677e+01 50 1 2.78683447838 16.7665233612 24.918718338 35.6782798767
ROW: 1262715-56688.095-z 1262715 56688.095 279810 27.895 0.689 z -2.977e-03 0.000e+0 +3.568e+01 50 0 2.78683447838 16.7665233612 24.918718338 35.6782798767
ROW: 1262715-56690.089-i 1262715 56690.089 280323 29.891 0.689 i +3.846e-03 0.000e+0 +2.492e+01 50 1 2.78683447838 16.7665233612 24.918718338 35.6782798767
ROW: 1262715-56694.046-g 1262715 56694.046 282030 33.848 0.689 g -2.764e-02 5.066e-01 +1.211e+00 50 1 1.2107334137 10.8080072403 17.389503479 29.9262123108
ROW: 1262715-56694.055-r 1262715 56694.055 282034 33.855 0.689 r -1.646e-03 3.475e-02 +1.081e+01 50 1 1.2107334137 10.8080072403 17.389503479 29.9262123108
ROW: 1262715-56695.046-z 1262715 56695.046 282528 34.848 0.689 z -9.491e-03 0.000e+0 +2.993e+01 50 1 1.2107334137 10.8080072403 17.389503479 29.9262123108
ROW: 1262715-56697.090-i 1262715 56697.090 283370 36.891 0.689 i +5.368e-03 0.000e+0 +1.739e+01 50 1 1.2107334137 10.8080072403 17.389503479 29.9262123108
ROW: 1262715-56627.145-r 1262715 56627.145 258857 -33.055 0.689 r -1.701e-02 2.467e-01 +1.522e-02 50 1 0.0370141230524 0.0152193633839 0.512597262859 0.574910283089
ROW: 1262715-56629.052-g 1262715 56629.052 259829 -31.148 0.689 g +0.000e+00 2.554e-01 +3.701e-02 50 1 0.0370141230524 0.0152193633839 0.512597262859 0.574910283089
ROW: 1262715-56629.076-z 1262715 56629.076 259840 -31.125 0.689 z -4.281e-03 0.000e+0 +5.749e-01 50 1 0.0370141230524 0.0152193633839 0.512597262859 0.574910283089
ROW: 1262715-56629.124-i 1262715 56629.124 259852 -31.074 0.689 i -3.409e-03 0.000e+0 +5.126e-01 50 1 0.0370141230524 0.0152193633839 0.512597262859 0.574910283089
ROW: 1280240-57252.289-g 1280240 57252.289 464833 -6.098 0.060 g -4.824e-04 0.000e+0 +4.426e+03 18 1 4426.23095703 4324.87060547 0.0 0.0
ROW: 1280240-57252.291-r 1280240 57252.291 464834 -6.098 0.060 r +2.197e-04 0.000e+0 +4.325e+03 18 1 4426.23095703 4324.87060547 0.0 0.0
ROW: 1280240-57256.281-r 1280240 57256.281 465978 -2.105 0.060 r -2.546e-07 0.000e+0 +5.198e+03 18 0 5347.59863281 5198.48632812 0.0 0.0
ROW: 1280240-57257.309-g 1280240 57257.309 466328 -1.078 0.060 g -5.513e-04 0.000e+0 +5.348e+03 18 1 5347.59863281 5323.46728516 0.0 0.0
ROW: 1280240-57257.311-r 1280240 57257.311 466329 -1.074 0.060 r +1.348e-03 0.000e+0 +5.323e+03 18 1 5347.59863281 5323.46728516 0.0 0.0
ROW: 1280240-57266.270-g 1280240 57266.270 469544 7.883 0.060 g -1.602e-03 0.000e+0 +3.988e+03 18 1 3988.30932617 4613.80810547 0.0 0.0
ROW: 1280240-57266.273-r 1280240 57266.273 469545 7.887 0.060 r +1.418e-03 0.000e+0 +4.614e+03 18 1 3988.30932617 4613.80810547 0.0 0.0
ROW: 1280240-57276.356-r 1280240 57276.356 473620 17.969 0.060 r -2.546e-07 0.000e+0 +2.937e+03 18 0 1630.42565918 2936.56884766 0.0 0.0
ROW: 1280240-57277.392-g 1280240 57277.392 474005 19.004 0.060 g -5.170e-03 0.000e+0 +1.630e+03 18 1 1630.42565918 2894.94384766 0.0 0.0
ROW: 1280240-57277.395-r 1280240 57277.395 474006 19.008 0.060 r +2.212e-03 0.000e+0 +2.895e+03 18 1 1630.42565918 2894.94384766 0.0 0.0
ROW: 1280240-57284.338-g 1280240 57284.338 476324 25.953 0.060 g -6.523e-03 0.000e+0 +9.221e+02 18 1 922.072937012 2548.66699219 0.0 0.0
ROW: 1280240-57284.341-r 1280240 57284.341 476325 25.953 0.060 r +1.755e-03 0.000e+0 +2.549e+03 18 1 922.072937012 2548.66699219 0.0 0.0
ROW: 1280240-57288.210-g 1280240 57288.210 477727 29.824 0.060 g -2.546e-07 0.000e+0 +7.185e+02 18 0 718.506164551 2251.88891602 0.0 0.0
ROW: 1280240-57288.213-r 1280240 57288.213 477728 29.828 0.060 r -2.546e-07 0.000e+0 +2.252e+03 18 0 718.506164551 2251.88891602 0.0 0.0
ROW: 1285317-57248.373-g 1285317 57248.373 463552 -20.094 0.565 g +0.000e+00 0.000e+0 +4.952e+00 5 0 4.9516453743 17.1832637787 16.4145011902 15.4508924484
ROW: 1285317-57248.375-r 1285317 57248.375 463553 -20.090 0.565 r -1.608e-07 0.000e+0 +1.718e+01 5 0 4.9516453743 17.1832637787 16.4145011902 15.4508924484
ROW: 1285317-57248.378-i 1285317 57248.378 463554 -20.086 0.565 i -2.904e-04 0.000e+0 +1.641e+01 5 0 4.9516453743 17.1832637787 16.4145011902 15.4508924484
ROW: 1285317-57248.380-z 1285317 57248.380 463555 -20.086 0.565 z +7.806e-05 0.000e+0 +1.545e+01 5 0 4.9516453743 17.1832637787 16.4145011902 15.4508924484
ROW: 1285317-57252.215-g 1285317 57252.215 464795 -16.250 0.565 g -5.359e-03 0.000e+0 +1.211e+01 5 1 12.1129426956 34.5639610291 31.5078582764 29.3709449768
ROW: 1285317-57252.218-r 1285317 57252.218 464796 -16.246 0.565 r +1.597e-03 0.000e+0 +3.456e+01 5 1 12.1129426956 34.5639610291 31.5078582764 29.3709449768
ROW: 1285317-57252.220-i 1285317 57252.220 464797 -16.246 0.565 i -1.414e-03 0.000e+0 +3.151e+01 5 1 12.1129426956 34.5639610291 31.5078582764 29.3709449768
ROW: 1285317-57252.223-z 1285317 57252.223 464798 -16.242 0.565 z -3.651e-03 0.000e+0 +2.937e+01 5 1 12.1129426956 34.5639610291 31.5078582764 29.3709449768
ROW: 1285317-57256.222-g 1285317 57256.222 465946 -12.242 0.565 g -1.608e-07 0.000e+0 +2.338e+01 5 0 23.381275177 60.943649292 50.0205307007 46.9646339417
ROW: 1285317-57256.227-i 1285317 57256.227 465948 -12.238 0.565 i -7.725e-04 0.000e+0 +5.002e+01 5 0 23.381275177 60.943649292 50.0205307007 46.9646339417
ROW: 1285317-57256.230-z 1285317 57256.230 465949 -12.234 0.565 z -6.941e-04 0.000e+0 +4.696e+01 5 0 23.381275177 60.943649292 50.0205307007 46.9646339417
ROW: 1285317-57257.225-g 1285317 57257.225 466293 -11.238 0.565 g -4.891e-03 0.000e+0 +2.620e+01 5 1 26.1973495483 60.943649292 54.6860809326 51.4331817627
ROW: 1285317-57257.227-r 1285317 57257.227 466294 -11.238 0.565 r +1.432e-03 0.000e+0 +6.094e+01 5 1 26.1973495483 60.943649292 54.6860809326 51.4331817627
ROW: 1285317-57257.229-i 1285317 57257.229 466295 -11.234 0.565 i -2.425e-03 0.000e+0 +5.469e+01 5 1 26.1973495483 60.943649292 54.6860809326 51.4331817627
ROW: 1285317-57257.232-z 1285317 57257.232 466296 -11.234 0.565 z +3.615e-03 0.000e+0 +5.143e+01 5 1 26.1973495483 60.943649292 54.6860809326 51.4331817627
ROW: 1285317-57265.223-g 1285317 57265.223 469159 -3.242 0.565 g -9.477e-03 0.000e+0 +3.065e+01 5 1 30.6494903564 85.3700408936 77.9101791382 73.9220352173
ROW: 1285317-57265.225-r 1285317 57265.225 469160 -3.238 0.565 r -2.003e-04 0.000e+0 +8.537e+01 5 1 30.6494903564 85.3700408936 77.9101791382 73.9220352173
ROW: 1285317-57265.227-i 1285317 57265.227 469161 -3.238 0.565 i -1.900e-03 0.000e+0 +7.791e+01 5 1 30.6494903564 85.3700408936 77.9101791382 73.9220352173
ROW: 1285317-57265.230-z 1285317 57265.230 469162 -3.234 0.565 z -1.683e-03 0.000e+0 +7.392e+01 5 1 30.6494903564 85.3700408936 77.9101791382 73.9220352173
ROW: 1285317-57273.314-g 1285317 57273.314 472372 4.848 0.565 g -8.362e-03 0.000e+0 +1.861e+01 5 1 18.610622406 77.9197616577 77.7893829346 77.1853942871
ROW: 1285317-57273.316-r 1285317 57273.316 472373 4.852 0.565 r -6.657e-05 0.000e+0 +7.792e+01 5 1 18.610622406 77.9197616577 77.7893829346 77.1853942871
ROW: 1285317-57273.318-i 1285317 57273.318 472374 4.852 0.565 i -1.929e-03 0.000e+0 +7.779e+01 5 1 18.610622406 77.9197616577 77.7893829346 77.1853942871
ROW: 1285317-57273.320-z 1285317 57273.320 472375 4.855 0.565 z -5.870e-04 0.000e+0 +7.719e+01 5 1 18.610622406 77.9197616577 77.7893829346 77.1853942871
ROW: 1285317-57278.185-g 1285317 57278.185 474312 9.719 0.565 g -7.246e-03 1.993e-02 +1.217e+01 5 1 12.1658382416 65.0001678467 71.1625366211 69.6496124268
ROW: 1285317-57278.188-r 1285317 57278.188 474313 9.723 0.565 r -7.210e-04 0.000e+0 +6.500e+01 5 1 12.1658382416 65.0001678467 71.1625366211 69.6496124268
ROW: 1285317-57278.190-i 1285317 57278.190 474314 9.727 0.565 i -1.004e-03 0.000e+0 +7.116e+01 5 1 12.1658382416 65.0001678467 71.1625366211 69.6496124268
ROW: 1285317-57278.192-z 1285317 57278.192 474315 9.727 0.565 z -2.148e-03 0.000e+0 +6.965e+01 5 1 12.1658382416 65.0001678467 71.1625366211 69.6496124268
ROW: 1285317-57283.129-g 1285317 57283.129 475840 14.664 0.565 g -2.111e-03 0.000e+0 +8.258e+00 5 1 8.25768852234 50.0761032104 62.3579597473 57.1979827881
ROW: 1285317-57283.131-r 1285317 57283.131 475841 14.668 0.565 r -5.600e-04 0.000e+0 +5.008e+01 5 1 8.25768852234 50.0761032104 62.3579597473 57.1979827881
ROW: 1285317-57283.133-i 1285317 57283.133 475842 14.668 0.565 i +1.229e-03 0.000e+0 +6.236e+01 5 1 8.25768852234 50.0761032104 62.3579597473 57.1979827881
ROW: 1285317-57283.136-z 1285317 57283.136 475843 14.672 0.565 z -2.663e-03 0.000e+0 +5.720e+01 5 1 8.25768852234 50.0761032104 62.3579597473 57.1979827881
ROW: 1285317-57287.072-r 1285317 57287.072 477251 18.605 0.565 r -1.608e-07 0.000e+0 +3.888e+01 5 0 8.25768852234 38.8805732727 54.413230896 48.8195037842
ROW: 1285317-57287.074-i 1285317 57287.074 477252 18.609 0.565 i +1.023e-03 0.000e+0 +5.441e+01 5 0 8.25768852234 38.8805732727 54.413230896 48.8195037842
ROW: 1285317-57287.077-z 1285317 57287.077 477253 18.613 0.565 z +1.186e-03 0.000e+0 +4.882e+01 5 0 8.25768852234 38.8805732727 54.413230896 48.8195037842
ROW: 1285317-57288.073-z 1285317 57288.073 477616 19.609 0.565 z +1.366e-03 0.000e+0 +4.700e+01 5 0 4.2575340271 38.8805732727 54.413230896 46.9985733032
ROW: 1285317-57290.070-z 1285317 57290.070 478100 21.605 0.565 z +1.707e-03 0.000e+0 +4.381e+01 5 0 4.2575340271 28.5775680542 45.8477134705 43.8103675842
ROW: 1285317-57291.079-g 1285317 57291.079 478353 22.613 0.565 g +0.000e+00 3.708e-02 +4.258e+00 5 1 4.2575340271 28.5775680542 45.8477134705 42.4645652771
ROW: 1285317-57291.081-r 1285317 57291.081 478354 22.617 0.565 r -1.943e-03 0.000e+0 +2.858e+01 5 1 4.2575340271 28.5775680542 45.8477134705 42.4645652771
ROW: 1285317-57291.083-i 1285317 57291.083 478355 22.617 0.565 i +1.004e-03 0.000e+0 +4.585e+01 5 1 4.2575340271 28.5775680542 45.8477134705 42.4645652771
ROW: 1285317-57291.086-z 1285317 57291.086 478356 22.621 0.565 z +1.329e-03 0.000e+0 +4.246e+01 5 1 4.2575340271 28.5775680542 45.8477134705 42.4645652771
ROW: 1285317-57297.043-g 1285317 57297.043 480924 28.578 0.565 g -1.608e-07 3.053e-02 +3.073e+00 5 0 3.07320594788 18.0792713165 34.9020004272 38.2424201965
ROW: 1285317-57297.045-r 1285317 57297.045 480925 28.582 0.565 r -1.608e-07 0.000e+0 +1.808e+01 5 0 3.07320594788 18.0792713165 34.9020004272 38.2424201965
ROW: 1285317-57297.048-i 1285317 57297.048 480926 28.582 0.565 i +1.327e-03 0.000e+0 +3.490e+01 5 0 3.07320594788 18.0792713165 34.9020004272 38.2424201965
ROW: 1285317-57297.050-z 1285317 57297.050 480927 28.586 0.565 z +2.203e-03 0.000e+0 +3.824e+01 5 0 3.07320594788 18.0792713165 34.9020004272 38.2424201965
ROW: 1285317-57301.046-g 1285317 57301.046 482098 32.582 0.565 g +0.000e+00 9.880e-02 +2.245e+00 5 1 2.24501299858 13.7749567032 28.6031761169 36.1902732849
ROW: 1285317-57301.049-r 1285317 57301.049 482099 32.586 0.565 r -2.516e-03 0.000e+0 +1.377e+01 5 1 2.24501299858 13.7749567032 28.6031761169 36.1902732849
ROW: 1285317-57301.051-i 1285317 57301.051 482100 32.586 0.565 i -4.258e-04 0.000e+0 +2.860e+01 5 1 2.24501299858 13.7749567032 28.6031761169 36.1902732849
ROW: 1285317-57301.053-z 1285317 57301.053 482101 32.590 0.565 z +3.336e-03 0.000e+0 +3.619e+01 5 1 2.24501299858 13.7749567032 28.6031761169 36.1902732849
ROW: 1285317-57305.064-g 1285317 57305.064 483389 36.598 0.565 g +0.000e+00 1.633e-01 +1.568e+00 5 0 1.56831264496 10.9428777695 23.4042739868 33.7450027466
ROW: 1285317-57305.066-r 1285317 57305.066 483390 36.602 0.565 r +0.000e+00 0.000e+0 +1.094e+01 5 0 1.56831264496 10.9428777695 23.4042739868 33.7450027466
ROW: 1285317-57305.068-i 1285317 57305.068 483391 36.602 0.565 i -1.775e-04 0.000e+0 +2.340e+01 5 0 1.56831264496 10.9428777695 23.4042739868 33.7450027466
ROW: 1285317-57305.071-z 1285317 57305.071 483392 36.605 0.565 z +6.188e-03 0.000e+0 +3.375e+01 5 1 1.56831264496 10.9428777695 23.4042739868 33.7450027466
ROW: 1285317-57311.020-g 1285317 57311.020 484473 42.555 0.565 g +0.000e+00 2.398e-01 +1.336e+00 5 1 1.3364969492 8.06991577148 17.8190040588 29.4193763733
ROW: 1285317-57311.023-r 1285317 57311.023 484474 42.559 0.565 r -1.215e-03 0.000e+0 +8.070e+00 5 1 1.3364969492 8.06991577148 17.8190040588 29.4193763733
ROW: 1285317-57311.025-i 1285317 57311.025 484475 42.559 0.565 i -8.245e-04 0.000e+0 +1.782e+01 5 1 1.3364969492 8.06991577148 17.8190040588 29.4193763733
ROW: 1285317-57311.028-z 1285317 57311.028 484476 42.563 0.565 z +1.208e-03 0.000e+0 +2.942e+01 5 1 1.3364969492 8.06991577148 17.8190040588 29.4193763733
ROW: 1285317-57315.163-g 1285317 57315.163 485814 46.699 0.565 g +0.000e+00 3.113e-01 +1.135e+00 5 1 1.1349760294 6.724152565 15.0770130157 25.8256626129
ROW: 1285317-57315.166-r 1285317 57315.166 485815 46.699 0.565 r +0.000e+00 0.000e+0 +6.724e+00 5 1 1.1349760294 6.724152565 15.0770130157 25.8256626129
ROW: 1285317-57315.168-i 1285317 57315.168 485816 46.703 0.565 i -1.967e-03 0.000e+0 +1.508e+01 5 1 1.1349760294 6.724152565 15.0770130157 25.8256626129
ROW: 1285317-57315.171-z 1285317 57315.171 485817 46.707 0.565 z +4.015e-04 0.000e+0 +2.583e+01 5 1 1.1349760294 6.724152565 15.0770130157 25.8256626129
ROW: 1285317-57325.010-g 1285317 57325.010 488411 56.547 0.565 g -5.263e-03 3.855e-01 +8.752e-01 5 1 0.875217020512 4.93101406097 10.8199882507 18.3088798523
ROW: 1285317-57325.012-r 1285317 57325.012 488412 56.547 0.565 r -2.833e-03 0.000e+0 +4.931e+00 5 1 0.875217020512 4.93101406097 10.8199882507 18.3088798523
ROW: 1285317-57325.014-i 1285317 57325.014 488413 56.551 0.565 i -1.536e-03 0.000e+0 +1.082e+01 5 1 0.875217020512 4.93101406097 10.8199882507 18.3088798523
ROW: 1285317-57325.017-z 1285317 57325.017 488414 56.551 0.565 z -2.393e-03 0.000e+0 +1.831e+01 5 1 0.875217020512 4.93101406097 10.8199882507 18.3088798523
ROW: 1285317-57329.028-g 1285317 57329.028 489415 60.563 0.565 g +0.000e+00 3.354e-01 +1.008e+00 5 1 1.00782752037 4.64298009872 9.72096157074 16.3541889191
ROW: 1285317-57329.031-r 1285317 57329.031 489416 60.566 0.565 r +0.000e+00 0.000e+0 +4.643e+00 5 1 1.00782752037 4.64298009872 9.72096157074 16.3541889191
ROW: 1285317-57329.033-i 1285317 57329.033 489417 60.566 0.565 i -2.165e-03 0.000e+0 +9.721e+00 5 1 1.00782752037 4.64298009872 9.72096157074 16.3541889191
ROW: 1285317-57329.035-z 1285317 57329.035 489418 60.570 0.565 z +4.499e-03 0.000e+0 +1.635e+01 5 1 1.00782752037 4.64298009872 9.72096157074 16.3541889191
ROW: 1285317-57334.224-g 1285317 57334.224 491113 65.758 0.565 g +1.130e-03 3.288e-01 +1.027e+00 5 1 1.0272809267 4.34593677521 8.72258472443 14.4196281433
ROW: 1285317-57334.226-r 1285317 57334.226 491114 65.762 0.565 r +0.000e+00 0.000e+0 +4.346e+00 5 1 1.0272809267 4.34593677521 8.72258472443 14.4196281433
ROW: 1285317-57334.228-i 1285317 57334.228 491115 65.762 0.565 i -1.655e-04 0.000e+0 +8.723e+00 5 1 1.0272809267 4.34593677521 8.72258472443 14.4196281433
ROW: 1285317-57334.231-z 1285317 57334.231 491116 65.766 0.565 z -2.337e-03 0.000e+0 +1.442e+01 5 1 1.0272809267 4.34593677521 8.72258472443 14.4196281433
ROW: 1285317-57340.063-g 1285317 57340.063 492751 71.598 0.565 g +0.000e+00 4.367e-01 +7.149e-01 5 1 0.714909911156 3.97239923477 8.05969238281 12.812210083
ROW: 1285317-57340.066-r 1285317 57340.066 492752 71.602 0.565 r -3.255e-03 1.318e-04 +3.972e+00 5 1 0.714909911156 3.97239923477 8.05969238281 12.812210083
ROW: 1285317-57340.068-i 1285317 57340.068 492753 71.602 0.565 i +1.617e-04 0.000e+0 +8.060e+00 5 1 0.714909911156 3.97239923477 8.05969238281 12.812210083
ROW: 1285317-57340.070-z 1285317 57340.070 492754 71.605 0.565 z -3.518e-03 0.000e+0 +1.281e+01 5 1 0.714909911156 3.97239923477 8.05969238281 12.812210083
ROW: 1285317-57342.021-g 1285317 57342.021 493457 73.555 0.565 g +1.842e-03 4.742e-01 +5.629e-01 5 1 0.562895894051 3.84684205055 7.91966533661 12.3871917725
ROW: 1285317-57342.024-r 1285317 57342.024 493458 73.559 0.565 r -3.035e-03 5.053e-04 +3.847e+00 5 1 0.562895894051 3.84684205055 7.91966533661 12.3871917725
ROW: 1285317-57342.026-i 1285317 57342.026 493459 73.563 0.565 i +0.000e+00 0.000e+0 +7.920e+00 5 1 0.562895894051 3.84684205055 7.91966533661 12.3871917725
ROW: 1285317-57342.028-z 1285317 57342.028 493460 73.563 0.565 z +2.060e-03 0.000e+0 +1.239e+01 5 1 0.562895894051 3.84684205055 7.91966533661 12.3871917725
ROW: 1289656-57249.423-g 1289656 57249.423 463879 -20.559 0.539 g +1.115e-02 7.661e-05 +3.444e+00 42 1 3.44361686707 16.8119792938 15.3768119812 14.8374376297
